Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-01
Vertical Offset,+6.666667E-03
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+1.7319197605E+00,-7.291667E-03
+1.7324197605E+00,-1.187500E-02
+1.7329197605E+00,-2.083333E-03
+1.7334197605E+00,+1.666667E-02
+1.7339197605E+00,+7.083334E-03
+1.7344197605E+00,-5.000000E-03
+1.7349197605E+00,-8.333334E-03
+1.7354197605E+00,-1.083333E-02
+1.7359197605E+00,+5.208333E-03
+1.7364197605E+00,+1.687500E-02
+1.7369197605E+00,+1.458333E-03
+1.7374197605E+00,-7.083334E-03
+1.7379197605E+00,-1.062500E-02
+1.7384197605E+00,-7.500000E-03
+1.7389197605E+00,+1.270833E-02
+1.7394197605E+00,+1.250000E-02
+1.7399197605E+00,-3.958333E-03
+1.7404197605E+00,-6.875000E-03
+1.7409197605E+00,-1.270833E-02
+1.7414197605E+00,-1.458333E-03
+1.7419197605E+00,+1.645833E-02
+1.7424197605E+00,+6.666667E-03
+1.7429197605E+00,-5.625000E-03
+1.7434197605E+00,-8.750000E-03
+1.7439197605E+00,-1.125000E-02
+1.7444197605E+00,+5.416667E-03
+1.7449197605E+00,+1.604167E-02
+1.7454197605E+00,+0.000000E+00
+1.7459197605E+00,-6.458334E-03
+1.7464197605E+00,-1.125000E-02
+1.7469197605E+00,-7.916667E-03
+1.7474197605E+00,+1.312500E-02
+1.7479197605E+00,+1.125000E-02
+1.7484197605E+00,-3.958333E-03
+1.7489197605E+00,-6.875000E-03
+1.7494197605E+00,-1.270833E-02
+1.7499197605E+00,-1.458333E-03
+1.7504197605E+00,+1.583333E-02
+1.7509197605E+00,+6.458334E-03
+1.7514197605E+00,-4.791667E-03
+1.7519197605E+00,-8.125001E-03
+1.7524197605E+00,-1.145833E-02
+1.7529197605E+00,+5.833333E-03
+1.7534197605E+00,+1.562500E-02
+1.7539197605E+00,+6.250000E-04
+1.7544197605E+00,-5.208333E-03
+1.7549197605E+00,-1.062500E-02
+1.7554197605E+00,-7.708333E-03
+1.7559197605E+00,+1.270833E-02
+1.7564197605E+00,+1.104167E-02
+1.7569197605E+00,-2.916667E-03
+1.7574197605E+00,-5.416667E-03
+1.7579197605E+00,-1.229167E-02
+1.7584197605E+00,-4.166667E-04
+1.7589197605E+00,+1.583333E-02
+1.7594197605E+00,+4.791667E-03
+1.7599197605E+00,-4.375000E-03
+1.7604197605E+00,-8.541667E-03
+1.7609197605E+00,-1.125000E-02
+1.7614197605E+00,+6.041667E-03
+1.7619197605E+00,+1.416667E-02
+1.7624197605E+00,+4.166667E-04
+1.7629197605E+00,-5.208333E-03
+1.7634197605E+00,-1.229167E-02
+1.7639197605E+00,-7.083334E-03
+1.7644197605E+00,+1.229167E-02
+1.7649197605E+00,+1.041667E-02
+1.7654197605E+00,-2.500000E-03
+1.7659197605E+00,-6.250000E-03
+1.7664197605E+00,-1.229167E-02
+1.7669197605E+00,-1.041667E-03
+1.7674197605E+00,+1.458333E-02
+1.7679197605E+00,+4.375000E-03
+1.7684197605E+00,-3.125000E-03
+1.7689197605E+00,-8.958333E-03
+1.7694197605E+00,-1.166667E-02
+1.7699197605E+00,+7.083334E-03
+1.7704197605E+00,+1.416667E-02
+1.7709197605E+00,+2.083333E-04
+1.7714197605E+00,-4.166667E-03
+1.7719197605E+00,-1.208333E-02
+1.7724197605E+00,-7.083334E-03
+1.7729197605E+00,+1.187500E-02
+1.7734197605E+00,+9.791667E-03
+1.7739197605E+00,-2.291667E-03
+1.7744197605E+00,-6.250000E-03
+1.7749197605E+00,-1.354167E-02
+1.7754197605E+00,-2.083333E-04
+1.7759197605E+00,+1.500000E-02
+1.7764197605E+00,+5.625000E-03
+1.7769197605E+00,-3.333333E-03
+1.7774197605E+00,-9.166667E-03
+1.7779197605E+00,-1.187500E-02
+1.7784197605E+00,+7.500000E-03
+1.7789197605E+00,+1.333333E-02
+1.7794197605E+00,+8.333334E-04
+1.7799197605E+00,-4.166667E-03
+1.7804197605E+00,-1.187500E-02
+1.7809197605E+00,-7.291667E-03
+1.7814197605E+00,+1.166667E-02
+1.7819197605E+00,+8.750000E-03
+1.7824197605E+00,-1.250000E-03
+1.7829197605E+00,-5.833333E-03
+1.7834197605E+00,-1.270833E-02
+1.7839197605E+00,-4.166667E-04
+1.7844197605E+00,+1.354167E-02
+1.7849197605E+00,+3.541667E-03
+1.7854197605E+00,-2.500000E-03
+1.7859197605E+00,-8.750000E-03
+1.7864197605E+00,-1.083333E-02
+1.7869197605E+00,+6.458334E-03
+1.7874197605E+00,+1.250000E-02
+1.7879197605E+00,+8.333334E-04
+1.7884197605E+00,-4.166667E-03
+1.7889197605E+00,-1.270833E-02
+1.7894197605E+00,-6.041667E-03
+1.7899197605E+00,+1.208333E-02
+1.7904197605E+00,+8.541667E-03
+1.7909197605E+00,-6.250000E-04
+1.7914197605E+00,-5.833333E-03
+1.7919197605E+00,-1.354167E-02
+1.7924197605E+00,+4.166667E-04
+1.7929197605E+00,+1.437500E-02
+1.7934197605E+00,+3.750000E-03
+1.7939197605E+00,-2.083333E-03
+1.7944197605E+00,-1.020833E-02
+1.7949197605E+00,-1.166667E-02
+1.7954197605E+00,+7.708333E-03
+1.7959197605E+00,+1.250000E-02
+1.7964197605E+00,+8.333334E-04
+1.7969197605E+00,-3.750000E-03
+1.7974197605E+00,-1.208333E-02
+1.7979197605E+00,-6.041667E-03
+1.7984197605E+00,+1.187500E-02
+1.7989197605E+00,+8.333334E-03
+1.7994197605E+00,-2.083333E-04
+1.7999197605E+00,-5.625000E-03
+1.8004197605E+00,-1.354167E-02
+1.8009197605E+00,+1.041667E-03
+1.8014197605E+00,+1.312500E-02
+1.8019197605E+00,+3.750000E-03
+1.8024197605E+00,-1.458333E-03
+1.8029197605E+00,-8.750000E-03
+1.8034197605E+00,-1.020833E-02
+1.8039197605E+00,+7.083334E-03
+1.8044197605E+00,+1.125000E-02
+1.8049197605E+00,+4.166667E-04
+1.8054197605E+00,-3.125000E-03
+1.8059197605E+00,-1.291667E-02
+1.8064197605E+00,-5.208333E-03
+1.8069197605E+00,+1.208333E-02
+1.8074197605E+00,+7.708333E-03
+1.8079197605E+00,-6.250000E-04
+1.8084197605E+00,-5.416667E-03
+1.8089197605E+00,-1.375000E-02
+1.8094197605E+00,+1.458333E-03
+1.8099197605E+00,+1.291667E-02
+1.8104197605E+00,+3.750000E-03
+1.8109197605E+00,-1.458333E-03
+1.8114197605E+00,-9.583334E-03
+1.8119197605E+00,-1.020833E-02
+1.8124197605E+00,+8.333334E-03
+1.8129197605E+00,+1.062500E-02
+1.8134197605E+00,+1.041667E-03
+1.8139197605E+00,-2.916667E-03
+1.8144197605E+00,-1.291667E-02
+1.8149197605E+00,-4.791667E-03
+1.8154197605E+00,+1.229167E-02
+1.8159197605E+00,+6.875000E-03
+1.8164197605E+00,-1.250000E-03
+1.8169197605E+00,-6.458334E-03
+1.8174197605E+00,-1.333333E-02
+1.8179197605E+00,+1.875000E-03
+1.8184197605E+00,+1.291667E-02
+1.8189197605E+00,+3.958333E-03
+1.8194197605E+00,-4.166667E-04
+1.8199197605E+00,-1.020833E-02
+1.8204197605E+00,-9.375000E-03
+1.8209197605E+00,+7.708333E-03
+1.8214197605E+00,+9.791667E-03
+1.8219197605E+00,+1.250000E-03
+1.8224197605E+00,-2.500000E-03
+1.8229197605E+00,-1.229167E-02
+1.8234197605E+00,-4.166667E-03
+1.8239197605E+00,+1.208333E-02
+1.8244197605E+00,+6.875000E-03
+1.8249197605E+00,-4.166667E-04
+1.8254197605E+00,-6.250000E-03
+1.8259197605E+00,-1.291667E-02
+1.8264197605E+00,+1.250000E-03
+1.8269197605E+00,+1.229167E-02
+1.8274197605E+00,+2.916667E-03
+1.8279197605E+00,-4.166667E-04
+1.8284197605E+00,-1.062500E-02
+1.8289197605E+00,-9.375000E-03
+1.8294197605E+00,+8.750000E-03
+1.8299197605E+00,+9.791667E-03
+1.8304197605E+00,+1.666667E-03
+1.8309197605E+00,-2.708333E-03
+1.8314197605E+00,-1.270833E-02
+1.8319197605E+00,-3.750000E-03
+1.8324197605E+00,+1.208333E-02
+1.8329197605E+00,+5.833333E-03
+1.8334197605E+00,+2.083333E-04
+1.8339197605E+00,-6.875000E-03
+1.8344197605E+00,-1.208333E-02
+1.8349197605E+00,+2.083333E-03
+1.8354197605E+00,+1.145833E-02
+1.8359197605E+00,+2.708333E-03
+1.8364197605E+00,-1.041667E-03
+1.8369197605E+00,-1.062500E-02
+1.8374197605E+00,-8.750000E-03
+1.8379197605E+00,+8.333334E-03
+1.8384197605E+00,+1.000000E-02
+1.8389197605E+00,+1.041667E-03
+1.8394197605E+00,-3.333333E-03
+1.8399197605E+00,-1.354167E-02
+1.8404197605E+00,-3.750000E-03
+1.8409197605E+00,+1.125000E-02
+1.8414197605E+00,+5.625000E-03
+1.8419197605E+00,+1.041667E-03
+1.8424197605E+00,-7.291667E-03
+1.8429197605E+00,-1.291667E-02
+1.8434197605E+00,+2.708333E-03
+1.8439197605E+00,+1.125000E-02
+1.8444197605E+00,+2.500000E-03
+1.8449197605E+00,-6.250000E-04
+1.8454197605E+00,-1.041667E-02
+1.8459197605E+00,-9.166667E-03
+1.8464197605E+00,+9.375000E-03
+1.8469197605E+00,+8.750000E-03
+1.8474197605E+00,+1.458333E-03
+1.8479197605E+00,-2.916667E-03
+1.8484197605E+00,-1.333333E-02
+1.8489197605E+00,-3.333333E-03
+1.8494197605E+00,+1.145833E-02
+1.8499197605E+00,+5.416667E-03
+1.8504197605E+00,+8.333334E-04
+1.8509197605E+00,-6.666667E-03
+1.8514197605E+00,-1.270833E-02
+1.8519197605E+00,+3.750000E-03
+1.8524197605E+00,+1.104167E-02
+1.8529197605E+00,+3.750000E-03
+1.8534197605E+00,-8.333334E-04
+1.8539197605E+00,-1.125000E-02
+1.8544197605E+00,-8.333334E-03
+1.8549197605E+00,+8.333334E-03
+1.8554197605E+00,+8.541667E-03
+1.8559197605E+00,+2.291667E-03
+1.8564197605E+00,-3.333333E-03
+1.8569197605E+00,-1.312500E-02
+1.8574197605E+00,-2.291667E-03
+1.8579197605E+00,+1.145833E-02
+1.8584197605E+00,+5.416667E-03
+1.8589197605E+00,+1.041667E-03
+1.8594197605E+00,-7.500000E-03
+1.8599197605E+00,-1.270833E-02
+1.8604197605E+00,+3.958333E-03
+1.8609197605E+00,+1.041667E-02
+1.8614197605E+00,+3.125000E-03
+1.8619197605E+00,-4.166667E-04
+1.8624197605E+00,-1.145833E-02
+1.8629197605E+00,-8.958333E-03
+1.8634197605E+00,+7.708333E-03
+1.8639197605E+00,+8.333334E-03
+1.8644197605E+00,+2.500000E-03
+1.8649197605E+00,-3.958333E-03
+1.8654197605E+00,-1.354167E-02
+1.8659197605E+00,-2.291667E-03
+1.8664197605E+00,+1.104167E-02
+1.8669197605E+00,+5.416667E-03
+1.8674197605E+00,+1.250000E-03
+1.8679197605E+00,-7.708333E-03
+1.8684197605E+00,-1.229167E-02
+1.8689197605E+00,+4.583334E-03
+1.8694197605E+00,+9.583334E-03
+1.8699197605E+00,+3.541667E-03
+1.8704197605E+00,-6.250000E-04
+1.8709197605E+00,-1.208333E-02
+1.8714197605E+00,-8.125001E-03
+1.8719197605E+00,+8.750000E-03
+1.8724197605E+00,+8.333334E-03
+1.8729197605E+00,+1.458333E-03
+1.8734197605E+00,-3.333333E-03
+1.8739197605E+00,-1.333333E-02
+1.8744197605E+00,-2.291667E-03
+1.8749197605E+00,+1.000000E-02
+1.8754197605E+00,+6.666667E-03
+1.8759197605E+00,+2.708333E-03
+1.8764197605E+00,-8.333334E-03
+1.8769197605E+00,-1.187500E-02
+1.8774197605E+00,+4.791667E-03
+1.8779197605E+00,+1.083333E-02
+1.8784197605E+00,+3.750000E-03
+1.8789197605E+00,-4.166667E-04
+1.8794197605E+00,-1.145833E-02
+1.8799197605E+00,-7.500000E-03
+1.8804197605E+00,+8.958333E-03
+1.8809197605E+00,+7.291667E-03
+1.8814197605E+00,+2.291667E-03
+1.8819197605E+00,-4.166667E-03
+1.8824197605E+00,-1.291667E-02
+1.8829197605E+00,-2.291667E-03
+1.8834197605E+00,+1.104167E-02
+1.8839197605E+00,+5.625000E-03
+1.8844197605E+00,+2.083333E-03
+1.8849197605E+00,-9.166667E-03
+1.8854197605E+00,-1.291667E-02
+1.8859197605E+00,+4.583334E-03
+1.8864197605E+00,+9.375000E-03
+1.8869197605E+00,+4.375000E-03
+1.8874197605E+00,-8.333334E-04
+1.8879197605E+00,-1.250000E-02
+1.8884197605E+00,-7.291667E-03
+1.8889197605E+00,+8.541667E-03
+1.8894197605E+00,+7.500000E-03
+1.8899197605E+00,+3.333333E-03
+1.8904197605E+00,-4.375000E-03
+1.8909197605E+00,-1.312500E-02
+1.8914197605E+00,-6.250000E-04
+1.8919197605E+00,+1.000000E-02
+1.8924197605E+00,+5.625000E-03
+1.8929197605E+00,+1.458333E-03
+1.8934197605E+00,-8.958333E-03
+1.8939197605E+00,-1.208333E-02
+1.8944197605E+00,+3.958333E-03
+1.8949197605E+00,+8.541667E-03
+1.8954197605E+00,+3.958333E-03
+1.8959197605E+00,-1.041667E-03
+1.8964197605E+00,-1.291667E-02
+1.8969197605E+00,-6.875000E-03
+1.8974197605E+00,+8.541667E-03
+1.8979197605E+00,+7.500000E-03
+1.8984197605E+00,+3.333333E-03
+1.8989197605E+00,-4.583334E-03
+1.8994197605E+00,-1.375000E-02
+1.8999197605E+00,-1.041667E-03
+1.9004197605E+00,+9.791667E-03
+1.9009197605E+00,+5.416667E-03
+1.9014197605E+00,+1.458333E-03
+1.9019197605E+00,-8.958333E-03
+1.9024197605E+00,-1.166667E-02
+1.9029197605E+00,+4.166667E-03
+1.9034197605E+00,+9.166667E-03
+1.9039197605E+00,+5.208333E-03
+1.9044197605E+00,-1.041667E-03
+1.9049197605E+00,-1.250000E-02
+1.9054197605E+00,-6.041667E-03
+1.9059197605E+00,+7.708333E-03
+1.9064197605E+00,+6.875000E-03
+1.9069197605E+00,+2.916667E-03
+1.9074197605E+00,-4.791667E-03
+1.9079197605E+00,-1.333333E-02
+1.9084197605E+00,-4.166667E-04
+1.9089197605E+00,+9.375000E-03
+1.9094197605E+00,+6.250000E-03
+1.9099197605E+00,+1.875000E-03
+1.9104197605E+00,-9.583334E-03
+1.9109197605E+00,-1.083333E-02
+1.9114197605E+00,+5.000000E-03
+1.9119197605E+00,+9.583334E-03
+1.9124197605E+00,+4.375000E-03
+1.9129197605E+00,-1.041667E-03
+1.9134197605E+00,-1.270833E-02
+1.9139197605E+00,-6.041667E-03
+1.9144197605E+00,+8.333334E-03
+1.9149197605E+00,+7.708333E-03
+1.9154197605E+00,+3.541667E-03
+1.9159197605E+00,-6.041667E-03
+1.9164197605E+00,-1.270833E-02
+1.9169197605E+00,-4.166667E-04
+1.9174197605E+00,+8.750000E-03
+1.9179197605E+00,+5.833333E-03
+1.9184197605E+00,+1.875000E-03
+1.9189197605E+00,-1.041667E-02
+1.9194197605E+00,-1.125000E-02
+1.9199197605E+00,+4.375000E-03
+1.9204197605E+00,+8.333334E-03
+1.9209197605E+00,+5.208333E-03
+1.9214197605E+00,-1.250000E-03
+1.9219197605E+00,-1.270833E-02
+1.9224197605E+00,-6.041667E-03
+1.9229197605E+00,+9.166667E-03
+1.9234197605E+00,+7.500000E-03
+1.9239197605E+00,+3.958333E-03
+1.9244197605E+00,-5.416667E-03
+1.9249197605E+00,-1.333333E-02
+1.9254197605E+00,+0.000000E+00
+1.9259197605E+00,+1.000000E-02
+1.9264197605E+00,+6.458334E-03
+1.9269197605E+00,+1.458333E-03
+1.9274197605E+00,-1.041667E-02
+1.9279197605E+00,-1.020833E-02
+1.9284197605E+00,+4.375000E-03
+1.9289197605E+00,+8.750000E-03
+1.9294197605E+00,+5.000000E-03
+1.9299197605E+00,-1.875000E-03
+1.9304197605E+00,-1.312500E-02
+1.9309197605E+00,-5.416667E-03
+1.9314197605E+00,+7.708333E-03
+1.9319197605E+00,+8.541667E-03
+1.9324197605E+00,+3.750000E-03
+1.9329197605E+00,-6.875000E-03
+1.9334197605E+00,-1.354167E-02
+1.9339197605E+00,+2.083333E-04
+1.9344197605E+00,+8.958333E-03
+1.9349197605E+00,+6.041667E-03
+1.9354197605E+00,+1.875000E-03
+1.9359197605E+00,-1.083333E-02
+1.9364197605E+00,-1.062500E-02
+1.9369197605E+00,+4.583334E-03
+1.9374197605E+00,+8.750000E-03
+1.9379197605E+00,+5.416667E-03
+1.9384197605E+00,-1.666667E-03
+1.9389197605E+00,-1.437500E-02
+1.9394197605E+00,-5.000000E-03
+1.9399197605E+00,+8.125001E-03
+1.9404197605E+00,+7.291667E-03
+1.9409197605E+00,+3.541667E-03
+1.9414197605E+00,-7.291667E-03
+1.9419197605E+00,-1.312500E-02
+1.9424197605E+00,-4.166667E-04
+1.9429197605E+00,+8.958333E-03
+1.9434197605E+00,+6.875000E-03
+1.9439197605E+00,+8.333334E-04
+1.9444197605E+00,-1.145833E-02
+1.9449197605E+00,-9.583334E-03
+1.9454197605E+00,+4.166667E-03
+1.9459197605E+00,+9.375000E-03
+1.9464197605E+00,+5.833333E-03
+1.9469197605E+00,-2.291667E-03
+1.9474197605E+00,-1.354167E-02
+1.9479197605E+00,-5.208333E-03
+1.9484197605E+00,+7.291667E-03
+1.9489197605E+00,+8.333334E-03
+1.9494197605E+00,+4.166667E-03
+1.9499197605E+00,-7.916667E-03
+1.9504197605E+00,-1.375000E-02
+1.9509197605E+00,+4.166667E-04
+1.9514197605E+00,+8.958333E-03
+1.9519197605E+00,+7.083334E-03
+1.9524197605E+00,+1.458333E-03
+1.9529197605E+00,-1.166667E-02
+1.9534197605E+00,-1.000000E-02
+1.9539197605E+00,+5.000000E-03
+1.9544197605E+00,+9.166667E-03
+1.9549197605E+00,+6.458334E-03
+1.9554197605E+00,-3.541667E-03
+1.9559197605E+00,-1.395833E-02
+1.9564197605E+00,-4.583334E-03
+1.9569197605E+00,+7.500000E-03
+1.9574197605E+00,+8.541667E-03
+1.9579197605E+00,+3.333333E-03
+1.9584197605E+00,-8.125001E-03
+1.9589197605E+00,-1.395833E-02
+1.9594197605E+00,+0.000000E+00
+1.9599197605E+00,+9.583334E-03
+1.9604197605E+00,+7.500000E-03
+1.9609197605E+00,+1.041667E-03
+1.9614197605E+00,-1.208333E-02
+1.9619197605E+00,-9.583334E-03
+1.9624197605E+00,+3.958333E-03
+1.9629197605E+00,+9.583334E-03
+1.9634197605E+00,+6.458334E-03
+1.9639197605E+00,-3.541667E-03
+1.9644197605E+00,-1.354167E-02
+1.9649197605E+00,-4.166667E-03
+1.9654197605E+00,+7.291667E-03
+1.9659197605E+00,+8.541667E-03
+1.9664197605E+00,+4.583334E-03
+1.9669197605E+00,-8.333334E-03
+1.9674197605E+00,-1.270833E-02
+1.9679197605E+00,-2.083333E-04
+1.9684197605E+00,+7.500000E-03
+1.9689197605E+00,+8.333334E-03
+1.9694197605E+00,+8.333334E-04
+1.9699197605E+00,-1.229167E-02
+1.9704197605E+00,-9.583334E-03
+1.9709197605E+00,+4.583334E-03
+1.9714197605E+00,+8.750000E-03
+1.9719197605E+00,+7.916667E-03
+1.9724197605E+00,-3.541667E-03
+1.9729197605E+00,-1.375000E-02
+1.9734197605E+00,-4.583334E-03
+1.9739197605E+00,+6.875000E-03
+1.9744197605E+00,+9.166667E-03
+1.9749197605E+00,+5.000000E-03
+1.9754197605E+00,-8.958333E-03
+1.9759197605E+00,-1.291667E-02
+1.9764197605E+00,+4.166667E-04
+1.9769197605E+00,+8.333334E-03
+1.9774197605E+00,+9.166667E-03
+1.9779197605E+00,+4.166667E-04
+1.9784197605E+00,-1.229167E-02
+1.9789197605E+00,-9.375000E-03
+1.9794197605E+00,+4.583334E-03
+1.9799197605E+00,+9.791667E-03
+1.9804197605E+00,+7.708333E-03
+1.9809197605E+00,-3.541667E-03
+1.9814197605E+00,-1.437500E-02
+1.9819197605E+00,-5.000000E-03
+1.9824197605E+00,+7.500000E-03
+1.9829197605E+00,+9.166667E-03
+1.9834197605E+00,+4.583334E-03
+1.9839197605E+00,-8.541667E-03
+1.9844197605E+00,-1.312500E-02
+1.9849197605E+00,+2.083333E-04
+1.9854197605E+00,+8.125001E-03
+1.9859197605E+00,+9.375000E-03
+1.9864197605E+00,+4.166667E-04
+1.9869197605E+00,-1.250000E-02
+1.9874197605E+00,-9.375000E-03
+1.9879197605E+00,+4.166667E-03
+1.9884197605E+00,+9.375000E-03
+1.9889197605E+00,+7.708333E-03
+1.9894197605E+00,-4.166667E-03
+1.9899197605E+00,-1.375000E-02
+1.9904197605E+00,-4.791667E-03
+1.9909197605E+00,+6.250000E-03
+1.9914197605E+00,+9.791667E-03
+1.9919197605E+00,+5.208333E-03
+1.9924197605E+00,-1.000000E-02
+1.9929197605E+00,-1.312500E-02
+1.9934197605E+00,+0.000000E+00
+1.9939197605E+00,+8.750000E-03
+1.9944197605E+00,+1.000000E-02
+1.9949197605E+00,+8.333334E-04
+1.9954197605E+00,-1.270833E-02
+1.9959197605E+00,-8.750000E-03
+1.9964197605E+00,+3.958333E-03
+1.9969197605E+00,+9.791667E-03
+1.9974197605E+00,+8.333334E-03
+1.9979197605E+00,-5.208333E-03
+1.9984197605E+00,-1.354167E-02
+1.9989197605E+00,-4.791667E-03
+1.9994197605E+00,+5.416667E-03
+1.9999197605E+00,+1.062500E-02
+2.0004197605E+00,+5.416667E-03
+2.0009197605E+00,-9.583334E-03
+2.0014197605E+00,-1.250000E-02
+2.0019197605E+00,-4.166667E-04
+2.0024197605E+00,+8.125001E-03
+2.0029197605E+00,+1.020833E-02
+2.0034197605E+00,+2.083333E-04
+2.0039197605E+00,-1.333333E-02
+2.0044197605E+00,-8.750000E-03
+2.0049197605E+00,+3.541667E-03
+2.0054197605E+00,+9.375000E-03
+2.0059197605E+00,+8.750000E-03
+2.0064197605E+00,-4.791667E-03
+2.0069197605E+00,-1.375000E-02
+2.0074197605E+00,-5.000000E-03
+2.0079197605E+00,+5.208333E-03
+2.0084197605E+00,+1.083333E-02
+2.0089197605E+00,+5.208333E-03
+2.0094197605E+00,-9.791667E-03
+2.0099197605E+00,-1.312500E-02
+2.0104197605E+00,-2.083333E-04
+2.0109197605E+00,+7.916667E-03
+2.0114197605E+00,+1.104167E-02
+2.0119197605E+00,+0.000000E+00
+2.0124197605E+00,-1.312500E-02
+2.0129197605E+00,-8.541667E-03
+2.0134197605E+00,+3.333333E-03
+2.0139197605E+00,+9.791667E-03
+2.0144197605E+00,+9.375000E-03
+2.0149197605E+00,-5.208333E-03
+2.0154197605E+00,-1.395833E-02
+2.0159197605E+00,-4.791667E-03
+2.0164197605E+00,+6.458334E-03
+2.0169197605E+00,+1.104167E-02
+2.0174197605E+00,+5.416667E-03
+2.0179197605E+00,-1.020833E-02
+2.0184197605E+00,-1.250000E-02
+2.0189197605E+00,-6.250000E-04
+2.0194197605E+00,+8.541667E-03
+2.0199197605E+00,+1.104167E-02
+2.0204197605E+00,+6.250000E-04
+2.0209197605E+00,-1.333333E-02
+2.0214197605E+00,-8.750000E-03
+2.0219197605E+00,+3.125000E-03
+2.0224197605E+00,+9.791667E-03
+2.0229197605E+00,+9.583334E-03
+2.0234197605E+00,-5.208333E-03
+2.0239197605E+00,-1.458333E-02
+2.0244197605E+00,-5.208333E-03
+2.0249197605E+00,+5.625000E-03
+2.0254197605E+00,+1.208333E-02
+2.0259197605E+00,+6.250000E-03
+2.0264197605E+00,-1.000000E-02
+2.0269197605E+00,-1.229167E-02
+2.0274197605E+00,-8.333334E-04
+2.0279197605E+00,+8.541667E-03
+2.0284197605E+00,+1.208333E-02
+2.0289197605E+00,-2.083333E-04
+2.0294197605E+00,-1.312500E-02
+2.0299197605E+00,-8.333334E-03
+2.0304197605E+00,+2.291667E-03
+2.0309197605E+00,+1.083333E-02
+2.0314197605E+00,+1.000000E-02
+2.0319197605E+00,-5.625000E-03
+2.0324197605E+00,-1.458333E-02
+2.0329197605E+00,-5.000000E-03
+2.0334197605E+00,+5.625000E-03
+2.0339197605E+00,+1.270833E-02
+2.0344197605E+00,+6.041667E-03
+2.0349197605E+00,-1.020833E-02
+2.0354197605E+00,-1.250000E-02
+2.0359197605E+00,-8.333334E-04
+2.0364197605E+00,+8.750000E-03
+2.0369197605E+00,+1.270833E-02
+2.0374197605E+00,+6.250000E-04
+2.0379197605E+00,-1.395833E-02
+2.0384197605E+00,-8.958333E-03
+2.0389197605E+00,+1.666667E-03
+2.0394197605E+00,+1.062500E-02
+2.0399197605E+00,+1.062500E-02
+2.0404197605E+00,-5.833333E-03
+2.0409197605E+00,-1.416667E-02
+2.0414197605E+00,-5.416667E-03
+2.0419197605E+00,+5.208333E-03
+2.0424197605E+00,+1.270833E-02
+2.0429197605E+00,+5.625000E-03
+2.0434197605E+00,-1.000000E-02
+2.0439197605E+00,-1.166667E-02
+2.0444197605E+00,-6.250000E-04
+2.0449197605E+00,+8.541667E-03
+2.0454197605E+00,+1.291667E-02
+2.0459197605E+00,+0.000000E+00
+2.0464197605E+00,-1.395833E-02
+2.0469197605E+00,-9.166667E-03
+2.0474197605E+00,+1.458333E-03
+2.0479197605E+00,+1.083333E-02
+2.0484197605E+00,+1.062500E-02
+2.0489197605E+00,-5.625000E-03
+2.0494197605E+00,-1.375000E-02
+2.0499197605E+00,-5.625000E-03
+2.0504197605E+00,+4.166667E-03
+2.0509197605E+00,+1.291667E-02
+2.0514197605E+00,+6.875000E-03
+2.0519197605E+00,-1.145833E-02
+2.0524197605E+00,-1.250000E-02
+2.0529197605E+00,-2.083333E-03
+2.0534197605E+00,+7.708333E-03
+2.0539197605E+00,+1.333333E-02
+2.0544197605E+00,-4.166667E-04
+2.0549197605E+00,-1.333333E-02
+2.0554197605E+00,-9.583334E-03
+2.0559197605E+00,+1.041667E-03
+2.0564197605E+00,+1.062500E-02
+2.0569197605E+00,+1.083333E-02
+2.0574197605E+00,-6.666667E-03
+2.0579197605E+00,-1.395833E-02
+2.0584197605E+00,-5.625000E-03
+2.0589197605E+00,+4.583334E-03
+2.0594197605E+00,+1.354167E-02
+2.0599197605E+00,+6.250000E-03
+2.0604197605E+00,-1.145833E-02
+2.0609197605E+00,-1.145833E-02
+2.0614197605E+00,-2.291667E-03
+2.0619197605E+00,+8.125001E-03
+2.0624197605E+00,+1.354167E-02
+2.0629197605E+00,-2.083333E-04
+2.0634197605E+00,-1.395833E-02
+2.0639197605E+00,-9.791667E-03
+2.0644197605E+00,+4.166667E-04
+2.0649197605E+00,+1.187500E-02
+2.0654197605E+00,+1.145833E-02
+2.0659197605E+00,-5.833333E-03
+2.0664197605E+00,-1.333333E-02
+2.0669197605E+00,-7.083334E-03
+2.0674197605E+00,+3.541667E-03
+2.0679197605E+00,+1.416667E-02
+2.0684197605E+00,+6.875000E-03
+2.0689197605E+00,-1.125000E-02
+2.0694197605E+00,-1.229167E-02
+2.0699197605E+00,-3.125000E-03
+2.0704197605E+00,+8.541667E-03
+2.0709197605E+00,+1.437500E-02
+2.0714197605E+00,-4.166667E-04
+2.0719197605E+00,-1.375000E-02
+2.0724197605E+00,-9.583334E-03
+2.0729197605E+00,+0.000000E+00
+2.0734197605E+00,+1.166667E-02
+2.0739197605E+00,+1.166667E-02
+2.0744197605E+00,-6.041667E-03
+2.0749197605E+00,-1.312500E-02
+2.0754197605E+00,-7.500000E-03
+2.0759197605E+00,+4.583334E-03
+2.0764197605E+00,+1.416667E-02
+2.0769197605E+00,+6.875000E-03
+2.0774197605E+00,-1.104167E-02
